 1.01000000e+02  1.38683734e-01  1.01000000e+02  1.04623171e-03  1.01000000e+02  2.86048991e-04 
 1.02000000e+02  1.38330369e-01  1.02000000e+02  1.04611355e-03  1.02000000e+02  2.86726222e-04 
 1.03000000e+02  1.37978733e-01  1.03000000e+02  1.04599467e-03  1.03000000e+02  2.87405225e-04 
 1.04000000e+02  1.37628814e-01  1.04000000e+02  1.04587507e-03  1.04000000e+02  2.88086003e-04 
 1.05000000e+02  1.37280599e-01  1.05000000e+02  1.04575474e-03  1.05000000e+02  2.88768559e-04 
 1.06000000e+02  1.36934075e-01  1.06000000e+02  1.04563369e-03  1.06000000e+02  2.89452894e-04 
 1.07000000e+02  1.36589232e-01  1.07000000e+02  1.04551192e-03  1.07000000e+02  2.90139012e-04 
 1.08000000e+02  1.36246055e-01  1.08000000e+02  1.04538943e-03  1.08000000e+02  2.90826913e-04 
 1.09000000e+02  1.35904533e-01  1.09000000e+02  1.04526622e-03  1.09000000e+02  2.91516602e-04 
 1.10000000e+02  1.35564655e-01  1.10000000e+02  1.04514229e-03  1.10000000e+02  2.92208079e-04 
 1.11000000e+02  1.35226408e-01  1.11000000e+02  1.04501764e-03  1.11000000e+02  2.92901347e-04 
 1.12000000e+02  1.34889781e-01  1.12000000e+02  1.04489228e-03  1.12000000e+02  2.93596408e-04 
 1.13000000e+02  1.34554762e-01  1.13000000e+02  1.04476619e-03  1.13000000e+02  2.94293264e-04 
 1.14000000e+02  1.34221340e-01  1.14000000e+02  1.04463939e-03  1.14000000e+02  2.94991917e-04 
 1.15000000e+02  1.33889504e-01  1.15000000e+02  1.04451187e-03  1.15000000e+02  2.95692370e-04 
 1.16000000e+02  1.33559241e-01  1.16000000e+02  1.04438364e-03  1.16000000e+02  2.96394623e-04 
 1.17000000e+02  1.33230541e-01  1.17000000e+02  1.04425469e-03  1.17000000e+02  2.97098680e-04 
 1.18000000e+02  1.32903393e-01  1.18000000e+02  1.04412502e-03  1.18000000e+02  2.97804542e-04 
 1.19000000e+02  1.32577786e-01  1.19000000e+02  1.04399464e-03  1.19000000e+02  2.98512210e-04 
 1.20000000e+02  1.32253709e-01  1.20000000e+02  1.04386355e-03  1.20000000e+02  2.99221687e-04 
 1.21000000e+02  1.31931152e-01  1.21000000e+02  1.04373174e-03  1.21000000e+02  2.99932975e-04 
 1.22000000e+02  1.31610103e-01  1.22000000e+02  1.04359922e-03  1.22000000e+02  3.00646074e-04 
 1.23000000e+02  1.31290552e-01  1.23000000e+02  1.04346599e-03  1.23000000e+02  3.01360988e-04 
 1.24000000e+02  1.30972489e-01  1.24000000e+02  1.04333205e-03  1.24000000e+02  3.02077717e-04 
 1.25000000e+02  1.30655903e-01  1.25000000e+02  1.04319739e-03  1.25000000e+02  3.02796263e-04 
